ID,Date,Time,MIN,Latitude,Longitude,Event Type,Sector Name,Threat Level,Clear,Clear Date,Clear Time,Sign-off Name,Comments
2232016,2/18/2022,22:43:57,80,37.47537888,-122.1504792,Person(s) detected,Zone 1,Red,TRUE,"('02/19/2022',)","('07:39:30',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2232054,2/18/2022,23:16:12,80,37.47496554,-122.1504403,Person(s) detected,Zone 1,Red,TRUE,"('02/19/2022',)","('07:39:30',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2232137,2/19/2022,0:44:53,80,37.47493216,-122.1502023,Person(s) detected,Zone 1,Red,TRUE,"('02/19/2022',)","('07:39:30',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2231991,2/18/2022,22:22:04,80,37.47537321,-122.1503109,Person(s) detected,Zone 1,Red,TRUE,"('02/19/2022',)","('07:39:30',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2234849,2/21/2022,21:00:53,80,37.47534878,-122.1504755,Person(s) detected,Zone 1,Red,TRUE,"('02/21/2022',)","('21:02:19',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2235174,2/22/2022,4:27:23,80,37.47536387,-122.1502639,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('04:29:23',)",watchcommander@digbysecurity.com,trash ddsa9020
2235608,2/22/2022,18:12:08,80,37.47530684,-122.1500643,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('18:26:33',)",watchcommander@digbysecurity.com,9117
2235614,2/22/2022,18:25:46,80,37.47530654,-122.1500617,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('18:26:33',)",watchcommander@digbysecurity.com,9117
2235624,2/22/2022,18:47:01,80,37.47534793,-122.1501962,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('19:04:43',)",watchcommander@digbysecurity.com,9117
2235632,2/22/2022,19:04:03,80,37.47536633,-122.1504121,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('19:04:43',)",watchcommander@digbysecurity.com,9117
2235644,2/22/2022,19:20:05,80,37.47529639,-122.1500192,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('19:20:32',)",watchcommander@digbysecurity.com,9117
2235709,2/22/2022,20:44:57,80,37.47537173,-122.1504278,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('20:46:21',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2235719,2/22/2022,20:55:06,80,37.47535969,-122.1502495,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('20:55:40',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2235770,2/22/2022,21:57:11,80,37.4753081,-122.1500704,Person(s) detected,Zone 1,Red,TRUE,"('02/22/2022',)","('21:58:12',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2235863,2/23/2022,0:08:23,80,37.47516807,-122.1506502,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('00:09:21',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2236520,2/23/2022,18:01:23,80,37.47496804,-122.150463,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236527,2/23/2022,18:15:39,80,37.47527255,-122.1499202,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236535,2/23/2022,18:29:10,80,37.47536452,-122.150263,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236546,2/23/2022,18:49:33,80,37.47536021,-122.1502519,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236551,2/23/2022,19:00:11,80,37.47534775,-122.1501988,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236563,2/23/2022,19:14:30,80,37.4752793,-122.1499595,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236660,2/23/2022,21:04:53,80,37.47536832,-122.1503949,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236706,2/23/2022,21:52:52,80,37.47536168,-122.1502516,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236782,2/23/2022,23:18:27,80,37.47493794,-122.150239,Person(s) detected,Zone 1,Red,TRUE,"('02/23/2022',)","('23:20:09',)",watchcommander@digbysecurity.com,employees wc 7732
2236816,2/24/2022,0:16:45,80,37.47534943,-122.1504744,Person(s) detected,Zone 1,Red,TRUE,"('02/24/2022',)","('02:14:25',)",watchcommander@digbysecurity.com,employee wc 7732
2236843,2/24/2022,1:16:47,80,37.47499605,-122.1506641,Person(s) detected,Zone 1,Red,TRUE,"('02/24/2022',)","('02:15:25',)",watchcommander@digbysecurity.com,clear wc 7732
2236963,2/24/2022,5:02:37,80,37.47493634,-122.1502683,Person(s) detected,Zone 1,Red,TRUE,"('02/24/2022',)","('05:05:51',)",watchcommander@digbysecurity.com,employee badge scan
2237294,2/24/2022,18:43:49,80,37.47535862,-122.1502386,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('06:12:43',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2237297,2/24/2022,18:56:54,80,37.47537168,-122.1503056,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('06:12:43',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2237352,2/24/2022,20:38:50,80,37.47537264,-122.1503058,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('06:12:43',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2237362,2/24/2022,20:49:54,80,37.47534876,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2237379,2/24/2022,21:11:44,80,37.47534876,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2237410,2/24/2022,21:51:45,80,37.47535536,-122.150226,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2237488,2/24/2022,23:36:10,80,37.47527014,-122.1499065,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2237708,2/25/2022,4:38:33,80,37.47534908,-122.1504749,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2238166,2/25/2022,18:36:26,80,37.47534901,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2238175,2/25/2022,18:56:21,80,37.47530258,-122.1500481,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2238246,2/25/2022,20:43:00,80,37.4753415,-122.1501872,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2238315,2/25/2022,21:51:46,80,37.47531049,-122.1500832,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2238337,2/25/2022,22:15:55,80,37.47534877,-122.1504744,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('08:16:02',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2238370,2/25/2022,22:56:39,80,37.47492748,-122.1501746,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('10:20:28',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2238421,2/26/2022,0:09:54,80,37.47495759,-122.150396,Person(s) detected,Zone 1,Red,TRUE,"('02/26/2022',)","('10:20:28',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2239841,2/27/2022,17:17:25,80,37.47536034,-122.1502523,Person(s) detected,Zone 1,Red,TRUE,"('02/27/2022',)","('21:21:37',)",watchcommander@digbysecurity.com,cleaning crew wc 7732
2239862,2/27/2022,17:29:12,80,37.47534861,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('02/27/2022',)","('21:42:01',)",watchcommander@digbysecurity.com,cleaning crew wc 7732
2239919,2/27/2022,18:01:21,80,37.47534861,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('02/27/2022',)","('22:44:32',)",watchcommander@digbysecurity.com,cleaning crew wc 7732
2239944,2/27/2022,18:15:11,80,37.47537265,-122.1503314,Person(s) detected,Zone 1,Red,TRUE,"('02/27/2022',)","('23:06:39',)",watchcommander@digbysecurity.com,cleaning crew wc 7732
2239960,2/27/2022,18:24:09,80,37.47537265,-122.1503068,Person(s) detected,Zone 1,Red,TRUE,"('02/27/2022',)","('23:22:25',)",watchcommander@digbysecurity.com,cleaning crew wc 7732
2240085,2/27/2022,19:50:28,80,37.47537047,-122.150417,Person(s) detected,Zone 1,Red,TRUE,"('02/28/2022',)","('02:00:48',)",watchcommander@digbysecurity.com,cleaning crew wc 7732
2240099,2/27/2022,20:00:22,80,37.47534967,-122.1504755,Person(s) detected,Zone 1,Red,TRUE,"('02/28/2022',)","('02:18:54',)",watchcommander@digbysecurity.com,delivery person wc 7732
2240515,2/28/2022,18:31:18,80,37.47537171,-122.1503515,Person(s) detected,Zone 1,Red,TRUE,"('02/28/2022',)","('18:31:44',)",watchcommander@digbysecurity.com,9117
2240528,2/28/2022,19:05:23,80,37.47530875,-122.1500736,Person(s) detected,Zone 1,Red,TRUE,"('02/28/2022',)","('19:06:01',)",watchcommander@digbysecurity.com,9117
2240534,2/28/2022,19:19:24,80,37.47537324,-122.1503187,Person(s) detected,Zone 1,Red,TRUE,"('02/28/2022',)","('19:19:54',)",watchcommander@digbysecurity.com,9117
2240601,2/28/2022,20:56:38,80,37.47534843,-122.1504744,Person(s) detected,Zone 1,Red,TRUE,"('02/28/2022',)","('20:57:24',)",watchcommander@digbysecurity.com,employees wc 7732
2240623,2/28/2022,21:21:06,80,37.47534843,-122.1504744,Person(s) detected,Zone 1,Red,TRUE,"('02/28/2022',)","('21:21:37',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2241190,3/1/2022,18:39:26,80,37.47532559,-122.1501543,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('18:40:00',)",watchcommander@digbysecurity.com,9117
2241215,3/1/2022,19:15:20,80,37.475315,-122.1501132,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('19:15:49',)",watchcommander@digbysecurity.com,9117
2241232,3/1/2022,19:35:18,80,37.47534512,-122.1501915,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('19:38:19',)",watchcommander@digbysecurity.com,9117
2241248,3/1/2022,19:57:10,80,37.47531803,-122.1501183,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('19:58:06',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2241280,3/1/2022,20:23:36,80,37.47534957,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('20:24:19',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2241349,3/1/2022,21:18:28,80,37.47534957,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('21:19:15',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2241360,3/1/2022,21:31:46,80,37.47534957,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('21:32:22',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2241412,3/1/2022,22:16:19,80,37.47496406,-122.150432,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('22:17:15',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2241424,3/1/2022,22:28:15,80,37.47494578,-122.1503381,Person(s) detected,Zone 1,Red,TRUE,"('03/01/2022',)","('22:30:37',)",watchcommander@digbysecurity.com,WORKER WC 7732
2241536,3/2/2022,0:37:12,80,37.47532653,-122.1501594,Person(s) detected,Zone 1,Red,TRUE,"('03/02/2022',)","('00:41:22',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2242297,3/2/2022,20:16:36,80,37.47534962,-122.1504748,Person(s) detected,Zone 1,Red,TRUE,"('03/02/2022',)","('20:49:37',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2242334,3/2/2022,20:48:24,80,37.47534962,-122.1504748,Person(s) detected,Zone 1,Red,TRUE,"('03/02/2022',)","('20:49:37',)",watchcommander@digbysecurity.com,EMPLOYEES WC 7732
2242367,3/2/2022,21:26:09,80,37.47534962,-122.1504748,Person(s) detected,Zone 1,Red,TRUE,"('03/02/2022',)","('21:26:40',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2242408,3/2/2022,22:17:13,80,37.4749362,-122.1502659,Person(s) detected,Zone 1,Red,TRUE,"('03/02/2022',)","('22:18:34',)",watchcommander@digbysecurity.com,FOOD DILEVERY WC 7732
2242468,3/2/2022,23:58:25,80,37.47493835,-122.150243,Person(s) detected,Zone 1,Red,TRUE,"('03/03/2022',)","('00:05:41',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2242712,3/3/2022,5:54:18,80,37.47534949,-122.1504749,Person(s) detected,Zone 1,Red,TRUE,"('03/03/2022',)","('14:13:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2243065,3/3/2022,18:40:31,80,37.47532474,-122.1501477,Person(s) detected,Zone 1,Red,TRUE,"('03/04/2022',)","('06:22:04',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2243074,3/3/2022,19:07:22,80,37.47532391,-122.1501484,Person(s) detected,Zone 1,Red,TRUE,"('03/04/2022',)","('06:22:04',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2243089,3/3/2022,19:41:20,80,37.47536254,-122.1502525,Person(s) detected,Zone 1,Red,TRUE,"('03/04/2022',)","('06:22:04',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2243269,3/3/2022,23:22:25,80,37.47493352,-122.1502109,Person(s) detected,Zone 1,Red,TRUE,"('03/04/2022',)","('06:22:04',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2243336,3/4/2022,0:33:01,80,37.47493049,-122.1501911,Person(s) detected,Zone 1,Red,TRUE,"('03/04/2022',)","('06:22:04',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2244146,3/4/2022,18:18:03,80,37.47526735,-122.1498867,Person(s) detected,Zone 1,Red,TRUE,"('03/05/2022',)","('06:24:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2244159,3/4/2022,18:40:44,80,37.47533625,-122.1501838,Person(s) detected,Zone 1,Red,TRUE,"('03/05/2022',)","('06:24:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2244181,3/4/2022,19:09:41,80,37.4753159,-122.150119,Person(s) detected,Zone 1,Red,TRUE,"('03/05/2022',)","('06:24:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2244236,3/4/2022,20:15:39,80,37.47534912,-122.1504748,Person(s) detected,Zone 1,Red,TRUE,"('03/05/2022',)","('06:24:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2244266,3/4/2022,20:41:20,80,37.47536151,-122.1502503,Person(s) detected,Zone 1,Red,TRUE,"('03/05/2022',)","('06:24:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2244304,3/4/2022,21:10:11,80,37.47537293,-122.1503107,Person(s) detected,Zone 1,Red,TRUE,"('03/05/2022',)","('06:24:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2244329,3/4/2022,21:32:09,80,37.47534542,-122.1501924,Person(s) detected,Zone 1,Red,TRUE,"('03/05/2022',)","('06:24:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2244479,3/4/2022,23:49:03,80,37.4753424,-122.1501908,Person(s) detected,Zone 1,Red,TRUE,"('03/05/2022',)","('06:24:48',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2247546,3/7/2022,19:45:19,80,37.47535248,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/07/2022',)","('21:09:41',)",watchcommander@digbysecurity.com,employee wc 7732
2247638,3/7/2022,21:08:17,80,37.47535248,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/07/2022',)","('21:09:41',)",watchcommander@digbysecurity.com,employee wc 7732
2247653,3/7/2022,21:22:36,80,37.47535248,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/07/2022',)","('21:27:00',)",watchcommander@digbysecurity.com,employees wc 7732
2247996,3/8/2022,4:33:31,80,37.47534867,-122.150475,Person(s) detected,Zone 1,Red,TRUE,"('03/08/2022',)","('07:22:29',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2248571,3/8/2022,18:26:45,80,37.47532853,-122.1501653,Person(s) detected,Zone 1,Red,TRUE,"('03/08/2022',)","('18:31:45',)",watchcommander@digbysecurity.com,9117
2248580,3/8/2022,18:38:13,80,37.47537225,-122.1503334,Person(s) detected,Zone 1,Red,TRUE,"('03/08/2022',)","('18:38:39',)",watchcommander@digbysecurity.com,9117
2248598,3/8/2022,19:01:27,80,37.47534699,-122.1501946,Person(s) detected,Zone 1,Red,TRUE,"('03/09/2022',)","('14:41:55',)",watchcommander@digbysecurity.com,9117
2248627,3/8/2022,19:49:33,80,37.47528345,-122.1499769,Person(s) detected,Zone 1,Red,TRUE,"('03/09/2022',)","('14:41:55',)",watchcommander@digbysecurity.com,9117
2248634,3/8/2022,19:59:34,80,37.47537278,-122.1503237,Person(s) detected,Zone 1,Red,TRUE,"('03/09/2022',)","('14:41:55',)",watchcommander@digbysecurity.com,9117
2248706,3/8/2022,21:02:03,80,37.47531628,-122.1501096,Person(s) detected,Zone 1,Red,TRUE,"('03/08/2022',)","('21:02:58',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2248716,3/8/2022,21:12:35,80,37.4753603,-122.1502468,Person(s) detected,Zone 1,Red,TRUE,"('03/08/2022',)","('21:14:43',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2249549,3/9/2022,18:29:08,80,37.47537089,-122.1504148,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:09:31',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2249561,3/9/2022,18:45:53,80,37.47532851,-122.150166,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:09:31',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2249578,3/9/2022,19:11:42,80,37.47537114,-122.1503434,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:09:31',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2249601,3/9/2022,19:52:53,80,37.47533366,-122.1501771,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:09:31',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2249658,3/9/2022,20:56:55,80,37.4753502,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:28:52',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2249675,3/9/2022,21:16:06,80,37.4753502,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:28:52',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2250387,3/10/2022,18:17:33,80,37.47526473,-122.1498736,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('07:00:04',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2250403,3/10/2022,18:41:51,80,37.47530842,-122.1500735,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:28:52',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2250426,3/10/2022,19:14:50,80,37.47528552,-122.1499891,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:28:52',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2250485,3/10/2022,20:37:50,80,37.47534999,-122.1504744,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:28:52',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2250518,3/10/2022,21:16:06,80,37.47532586,-122.1501522,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:28:52',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2250648,3/10/2022,23:53:33,80,37.47510207,-122.1506763,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:28:52',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2250852,3/11/2022,4:26:15,80,37.47534864,-122.1504753,Person(s) detected,Zone 1,Red,TRUE,"('03/11/2022',)","('04:28:52',)",watchcommander@digbysecurity.com,Alert cleared by WC.
2251515,3/11/2022,18:24:57,80,37.47537611,-122.1504917,Person(s) detected,Zone 1,Red,TRUE,"('03/12/2022',)","('12:13:58',)",watchcommander@digbysecurity.com,9117
2251532,3/11/2022,18:43:52,80,37.47532499,-122.1501497,Person(s) detected,Zone 1,Red,TRUE,"('03/12/2022',)","('12:13:58',)",watchcommander@digbysecurity.com,9117
2251554,3/11/2022,19:09:16,80,37.47532081,-122.1501309,Person(s) detected,Zone 1,Red,TRUE,"('03/12/2022',)","('12:13:58',)",watchcommander@digbysecurity.com,9117
2251658,3/11/2022,21:05:03,80,37.47530406,-122.1500537,Person(s) detected,Zone 1,Red,TRUE,"('03/12/2022',)","('12:13:58',)",watchcommander@digbysecurity.com,9117
2251707,3/11/2022,21:59:34,80,37.47533442,-122.1501815,Person(s) detected,Zone 1,Red,TRUE,"('03/12/2022',)","('12:13:58',)",watchcommander@digbysecurity.com,9117
2253697,3/14/2022,4:18:46,80,37.47534993,-122.1504746,Person(s) detected,Zone 1,Red,TRUE,"('03/14/2022',)","('04:20:31',)",watchcommander@digbysecurity.com,GARBAGE MAN WC 7732
2254267,3/14/2022,18:07:21,80,37.47535016,-122.1504743,Person(s) detected,Zone 1,Red,TRUE,"('03/14/2022',)","('18:08:09',)",watchcommander@digbysecurity.com,9117
2254296,3/14/2022,18:48:29,80,37.47535016,-122.1504743,Person(s) detected,Zone 1,Red,TRUE,"('03/14/2022',)","('19:37:23',)",watchcommander@digbysecurity.com,9117
2254313,3/14/2022,19:06:49,80,37.47531094,-122.1500867,Person(s) detected,Zone 1,Red,TRUE,"('03/14/2022',)","('19:37:23',)",watchcommander@digbysecurity.com,9117
2254333,3/14/2022,19:36:08,80,37.47527382,-122.149927,Person(s) detected,Zone 1,Red,TRUE,"('03/14/2022',)","('19:37:23',)",watchcommander@digbysecurity.com,9117
2254357,3/14/2022,20:04:29,80,37.47532923,-122.1501666,Person(s) detected,Zone 1,Red,TRUE,"('03/14/2022',)","('20:05:07',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2254416,3/14/2022,21:09:31,80,37.4753217,-122.150135,Person(s) detected,Zone 1,Red,TRUE,"('03/14/2022',)","('21:25:25',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2254603,3/15/2022,0:43:54,80,37.47520652,-122.1506321,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('00:49:26',)",watchcommander@digbysecurity.com,CLWANING CREW WD 7732
2254776,3/15/2022,4:17:23,80,37.47535021,-122.1504751,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('04:18:27',)",watchcommander@digbysecurity.com,TRASH DDSA9020
2255357,3/15/2022,18:26:41,80,37.4752736,-122.1499291,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('20:34:29',)",watchcommander@digbysecurity.com,CLEANING CREW
2255367,3/15/2022,18:39:30,80,37.47531039,-122.1500834,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('20:34:15',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2255379,3/15/2022,18:54:03,80,37.47530633,-122.1500612,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('20:33:53',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2255389,3/15/2022,19:06:33,80,37.47536327,-122.1502659,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('20:33:53',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2255397,3/15/2022,19:19:54,80,37.47529463,-122.150013,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('20:33:53',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2255483,3/15/2022,20:31:31,80,37.47532106,-122.1501314,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('20:32:32',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2255505,3/15/2022,20:50:49,80,37.47536781,-122.1502866,Person(s) detected,Zone 1,Red,TRUE,"('03/15/2022',)","('20:51:24',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2255909,3/16/2022,4:20:42,80,37.47537016,-122.1503618,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('04:30:31',)",watchcommander@digbysecurity.com,TRASH DDSA9020
2256446,3/16/2022,18:00:26,80,37.47495668,-122.1503763,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('18:08:26',)",watchcommander@digbysecurity.com,9117
2256462,3/16/2022,18:18:15,80,37.47529363,-122.1500089,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('18:19:13',)",watchcommander@digbysecurity.com,9117
2256476,3/16/2022,18:35:40,80,37.475354,-122.1502188,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('18:37:38',)",watchcommander@digbysecurity.com,9117
2256493,3/16/2022,18:51:38,80,37.47530527,-122.1500592,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('18:55:29',)",watchcommander@digbysecurity.com,9117
2256503,3/16/2022,19:04:21,80,37.47536722,-122.1502811,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('19:43:16',)",watchcommander@digbysecurity.com,9117
2256520,3/16/2022,19:22:16,80,37.47536843,-122.150284,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('19:43:27',)",watchcommander@digbysecurity.com,9117
2256532,3/16/2022,19:36:28,80,37.47537159,-122.1503327,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('19:43:27',)",watchcommander@digbysecurity.com,9117
2256580,3/16/2022,20:41:12,80,37.47535471,-122.1502225,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('20:41:51',)",watchcommander@digbysecurity.com,CLEANING CREW WC 7732
2256645,3/16/2022,21:52:15,80,37.47534993,-122.1504745,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('21:53:21',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2256720,3/16/2022,23:25:58,80,37.47488784,-122.150069,Person(s) detected,Zone 1,Red,TRUE,"('03/16/2022',)","('23:28:03',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2256737,3/16/2022,23:58:47,80,37.47493244,-122.150203,Person(s) detected,Zone 1,Red,TRUE,"('03/17/2022',)","('00:00:32',)",watchcommander@digbysecurity.com,EMPLOYEE WC 7732
2256799,3/17/2022,1:51:18,80,37.47499695,-122.1506677,Person(s) detected,Zone 1,Red,TRUE,"('03/18/2022',)","('20:46:15',)",watchcommander@digbysecurity.com,alert cleared by WC.
